,username,novel_id,interest
995,Qvinty,34841,1
996,benjaminlasombra,34841,1
997,isnxo,34841,1
998,Triyuu,34841,1
999,cfdb16b94a8537f9,34841,1
1000,Kingbob69,34841,1
1001,Jexxa,34841,1
1002,LuffyLakd,34841,1
1003,RubinRubi,34841,1
1004,GeoXsf9,34841,1
1005,Lundy28,34841,1
1006,Prxy0,34841,1
1007,LazerHaze,34841,1
1008,killhi12,34841,1
1009,nafis_adnan,34841,1
1010,OliverHCCummings,34841,1
1011,TakoShimiyo,34841,1
1012,romcomfan123,34841,1
1013,Die_for_youu,34841,1
1014,GodofMAL,34841,1
1015,FerdousAbirSeam,34841,1
1016,Ibsebib,34841,1
1017,Ash_2225,34841,0
1018,f3edb6517e831c81,34841,1
1019,Demi98,34841,1
1020,lol_funny_cats,34841,1
1021,Intam_Pal,34841,1
1022,ElRamitasXD,34841,1
1023,NAFIS_1,34841,1
1024,solemgemeos,34841,0
1025,Tanhyka,34841,1
1026,xuriiqa,34841,1
1027,eri_ri,34841,1
1028,PaPrika_Hash,34841,1
1029,KekseMax1,34841,1
1030,doo78,34841,1
1031,Hokato-,34841,1
1032,taaaaaka,34841,1
1033,mechaniclassic,34841,1
1034,Mrtn10,34841,1
1035,GAL1LE0,34841,1
1036,vvrestless,34841,1
1037,kirillmk5,34841,1
1038,ueka,34841,1
1039,N3gro27,34841,1
1040,Maxi_EVA01,34841,1
1041,ninecolor,34841,1
1042,Bronk,34841,1
1043,ScatterBrainMD,34841,1
1044,ChowNgz,34841,1
1045,KakashiHatake87,34841,1
1046,Areku21,34841,0
1047,MisatoMyMommy,34841,1
1048,Sawru,34841,1
1049,Netwrap,34841,1
1050,pokesonav,162032,1
1051,StromVole,162032,1
1052,ShadowRein,162032,1
1053,0ii0i02,162032,1
1054,stathis_,162032,1
1055,Ahmad_Umar,162032,1
1056,past_feelings,162032,1
1057,heartwyrm,162032,1
1058,Damartys,162032,1
1059,Shirosou,162032,1
1060,AflackisReal02,162032,1
1061,BlacKat_,162032,0
1062,Daichi_jtk,162032,0
1063,luffytaro_956,162032,1
1064,Havish2628,162032,1
1065,omarphobic,162032,1
1066,Rage-G,162032,1
1067,Suhail_Khan,162032,1
1068,Seeroktic,162032,1
1069,ByChud,162032,1
1070,Dylderdoodle,162032,1
1071,FruboX,162032,1
1072,BeewareBeware,162032,1
1073,Mystic_08,162032,1
1074,Zackown,162032,1
1075,Odd_flame,162032,1
1076,emmacott,162032,1
1077,ALBERT-CAMUS,162032,1
1078,starsselect,162032,1
1079,Ghostgg,162032,1
1080,Yamiez,162032,1
1081,uyuwabbit,162032,1
1082,Brunchy101,162032,1
1083,FUGBaam25,162032,1
1084,user-153642,162032,1
1085,TOJI-23,162032,0
1086,CHaoz6097,162032,1
1087,LiisaM18,162032,1
1088,bunchofletters,162032,1
1089,LeonDuhChino,162032,1
1090,leyan3,162032,1
1091,Spike_beagel_100,162032,1
1092,Pry4win,162032,1
1093,Kuuro_Senpai,162032,1
1094,jidafan,162032,1
1095,MARTINSAFI,162032,1
1096,Kuhaku_97,162032,1
1097,viridianayin,162032,1
1098,A_FlyRyan,162032,1
1099,LaCherrubs,162032,1
1100,yezlawd,162032,1
1101,BedroCherif,162032,1
1102,_Jackp0t,162032,1
1103,Ozysura1,162032,1
1104,LowSamma,162032,1
1105,Gomezzzzz,162032,1
1106,March10th,162032,1
1107,neslosakul,162032,1
1108,Sxlemm_,162032,1
1109,lo_daat,162032,1
1110,liauruu,162032,1
1111,Fleck4,162032,1
1112,CharFlameBernie,162032,1
1113,Radwan1,162032,1
1114,GrateGoblin,162032,1
1115,5fc9cf5e852b4d79,162032,1
1116,BrekkerHerondale,162032,1
1117,NuttyNutter,162032,1
1118,Acericious,162032,1
1119,wiywin,162032,1
1120,Unheo,162032,1
1121,rafiinha03,162032,1
1122,livnings,162032,1
1123,tsuna_mayo,162032,1
1124,BigBirb,162032,1
1125,Rufas,155115,1
1126,MajorJT,155115,1
1127,JoseXX,155115,1
1128,SushiCatNT,155115,1
1129,It4ch1zin,155115,1
1130,ForeverGone1,155115,1
1131,MaltrataBurras,155115,1
1132,leelaipengto,155115,1
1133,LaelapsOne,155115,1
1134,UltimateMo,155115,1
1135,mexicanadachi,155115,1
1136,koushik9944,155115,1
1137,BioisDead,155115,1
1138,Jaaduu69,155115,1
1139,Franco0oo,155115,1
1140,Vileblood_Nobu,155115,1
1141,Bennata98,155115,1
1142,Psifun,155115,1
1143,nuleous,155115,1
1144,liauruu,155115,1
1145,Farhan806032,155115,1
1146,Rging,155115,1
1147,DeAdCeNtRaL,155115,1
1148,vvaa254,155115,1
1149,N0T-VeRion,155115,1
1150,Youssef86em,155115,1
1151,Rentoku,155115,1
1152,OniOnii-chan,155115,1
1153,deRebel,155115,1
1154,Spedi,155115,1
1155,App_,155115,1
1156,1_2_3_4_5_6_7,155115,1
1157,thewizardofoz123,155115,1
1158,UUnknowSS,155115,1
1159,Lartes,155115,1
1160,JC_SEAL,155115,1
1161,xerviami,155115,1
1162,FeelinSpiffy,155115,1
1163,MiserableBoy,155115,1
1164,CallistoIV,155115,1
1165,izumismh,155115,1
1166,animesever2220,155115,1
1167,Alexander401,155115,1
1168,Pingu1npower,155115,1
1169,drak9n,155115,1
1170,MenacetheKid,155115,1
1171,Azorah,155115,1
1172,PikaFan123,155115,1
1173,Neweck,155115,1
1174,kuronanashi,155115,0
1175,Mapho,155115,1
1176,YokerVibes,155115,1
1177,aemrecyn,155115,1
1178,Agusgarcia105,155115,1
1179,Vassawi,155115,1
1180,Globalocal,155115,1
1181,runningoffline,155115,1
1182,Pjer,155115,1
1183,Kyokasa1023,155115,1
1184,Arneshkumargupta,155115,1
1185,UltBlazingFire,155115,1
1186,octuko,155115,1
1187,hvc,155115,1
1188,anime_lover_dep,155115,1
1189,CheddarPao,155115,1
1190,EverestBlizzard,155115,1
1191,cs_aquib,155115,1
1192,Andre_LBP,155115,1
1193,Enrique_Jr15,155115,1
1194,Kirito3589,155115,1
1195,Spactor,155115,1
1196,icycoldwater,155115,1
1197,YohanArunoda,155115,1
1198,NjLamperouge,155115,1
1199,Rasa20,155115,1
1200,Alias145772,122104,1
1201,ChiakiJun,122104,1
1202,BBTea,122104,1
1203,katierosehakala,122104,0
1204,Amitte_Sukku,122104,1
1205,DltJunAcc,122104,1
1206,JunSpareHyn,122104,1
1207,ZeityR1,122104,1
1208,GiveBackMyDreams,122104,1
1209,mush_shroom,122104,1
1210,Des-Esseintes,122104,1
1211,Unheo,122104,1
1212,Diviners_2000,122104,1
1213,hyuzitoss,122104,1
1214,nezzar_,122104,1
1215,ReMightyRon,122104,1
1216,pinklightswitch,122104,1
1217,cessyy,122104,1
1218,mintcakee,122104,1
1219,shadowbooster,122104,1
1220,Razor666,122104,1
1221,cralbert,122104,1
1222,uzay99,122104,1
1223,myaaaaa,122104,1
1224,Scepto,122104,0
1225,Shioneri,122104,1
1226,Jojodude,122104,1
1227,moldyyyy,122104,1
1228,samsam362781,122104,1
1229,diucap,122104,1
1230,doo78,122104,1
1231,Ra1nbowwww,122104,1
1232,SoSleepyvious,122104,1
1233,ShOfAlice,122104,1
1234,Discord_onion,122104,1
1235,Kurowassen,122104,1
1236,blauwiiss,122104,0
1237,OfekG,122104,1
1238,Bubblegum_Blurry,122104,1
1239,Shatterer,122104,1
1240,gamefreak_693,122104,1
1241,Jota196,122104,1
1242,ReneeMoore,122104,1
1243,GentryAlex13,122104,1
1244,Gimle_Oshino,122104,1
1245,bmills796,122104,1
1246,acharis,122104,1
1247,PositiivOG,122104,1
1248,daystallion,122104,1
1249,SaintSteve,122104,1
1250,MrElliotttt,122104,1
1251,It4ch1zin,122104,1
1252,Sawru,122104,1
1253,Arteqace,122104,1
1254,Surgelt3,122104,1
1255,lahhn,122104,0
1256,AniMine10,122104,1
1257,graffted1,122104,1
1258,myanimelist0819,122104,1
1259,Rangbo,122104,1
1260,Irmingard,122104,1
1261,Nqma_znachenie,122104,1
1262,LiKao,122104,1
1263,tonytakitany,122104,0
1264,mimshipio,122104,1
1265,aevsai,122104,1
1266,TioChan,122104,1
1267,Aoi-Maverick,122104,0
1268,jkx9,122104,1
1269,TangRou35,122104,1
1270,AmeHimei,122104,1
1271,ronmo,122104,1
1272,AuroraThyDragon,122104,1
1273,DoctorWho4224,122104,1
1274,BrunoT5,122104,1
1275,Tikounek,116479,1
1276,Pycorax,116479,1
1277,N_Lune20,116479,1
1278,C__C,116479,1
1279,GeoXsf9,116479,1
1280,rin_nova,116479,1
1281,Potatoeanimefan,116479,1
1282,Didaria,116479,1
1283,liauruu,116479,1
1284,Diviners_2000,116479,1
1285,Boyyy6969,116479,1
1286,hereticanthem,116479,1
1287,abdrizzle,116479,1
1288,Maclean_kun,116479,1
1289,LinuxNeet,116479,1
1290,Noctael,116479,1
1291,ehknee,116479,1
1292,oOTEEOo,116479,1
1293,Iyohanan,116479,1
1294,Giooooooooooo,116479,1
1295,zages,116479,1
1296,SXNMEC,116479,1
1297,MisutaaPurinsu,116479,1
1298,Lightning505,116479,1
1299,Zardx42,116479,1
1300,qweaenr,116479,1
1301,generalnuts44,116479,1
1302,Starslayer_,116479,1
1303,frofessional,116479,1
1304,Anuhea,116479,1
1305,39sebascq,116479,1
1306,Shinichi_Tokuchi,116479,1
1307,28a57937be4cd6c9,116479,1
1308,grod1,116479,1
1309,Razor666,116479,1
1310,clover_99,116479,1
1311,partywatcher,116479,1
1312,CQLLIST,116479,1
1313,jag2791,116479,1
1314,BelBelBel,116479,1
1315,nicebenji,116479,1
1316,Neetdtv,116479,1
1317,Alzeana,116479,1
1318,oznaexe,116479,1
1319,Cheese63,116479,1
1320,SUNFLO,116479,1
1321,wibugar,116479,1
1322,xecay85053,116479,1
1323,8planet,116479,1
1324,Kael4,116479,1
1325,Sreto,116479,1
1326,Aesthe,116479,1
1327,ChrisWeng,116479,1
1328,ollly5347,116479,1
1329,94percent,116479,1
1330,KohkatrissDK,116479,1
1331,Relmitos,116479,1
1332,Luae,116479,1
1333,horroradorer,116479,1
1334,xBlackoutRushx,116479,1
1335,PomPomPossum,116479,1
1336,PALADIN77,116479,0
1337,AlatarielXX,116479,1
1338,Toarujisuru,116479,1
1339,nigdasher,116479,1
1340,RummagingRelic,116479,1
1341,EmptyLexicon,116479,1
1342,ROKKO_ROJO,116479,1
1343,repa222,116479,0
1344,speedee666,116479,1
1345,Samu-L,116479,1
1346,Nonthep,116479,0
1347,Tidy_Name,116479,1
1348,tenten421,116479,1
1349,Zeliptus,116479,1
1350,TopTasteWeeb,144393,1
1351,Toarujisuru,144393,1
1352,Hihihellohi,144393,1
1353,MassiveOctopus,144393,1
1354,Celleriee,144393,1
1355,justnaddel,144393,1
1356,AnonR,144393,1
1357,NuclearDragon,144393,1
1358,Blackmist_2,144393,1
1359,ColaSlush,144393,1
1360,imdeadsilas,144393,1
1361,Vezen,144393,1
1362,qweaenr,144393,1
1363,Law-Lisium,144393,1
1364,kogo_minioners,144393,1
1365,rizamanchu,144393,1
1366,_Histiric0,144393,1
1367,_Kari_chan_,144393,1
1368,Zetaaaaaaa,144393,1
1369,Chise_97,144393,1
1370,TrashBagSlim,144393,1
1371,AsktDkhl68938,144393,1
1372,hugrim,144393,1
1373,3S4N,144393,1
1374,CM3000,144393,1
1375,Xat,144393,1
1376,TerraWisteria,144393,1
1377,YoruUsagi__,144393,1
1378,funnypiki,144393,1
1379,MrsKizaru,144393,1
1380,Lundy28,144393,1
1381,Yudalia,144393,1
1382,rhythmico,144393,1
1383,the_ugly_bastard,144393,1
1384,Generalissimo,144393,1
1385,tenxiao,144393,1
1386,Manime09,144393,1
1387,Mr_Fritzheike,144393,1
1388,al_thea,144393,1
1389,anglerfishy,144393,1
1390,MariLin,144393,1
1391,Skillerenix,144393,1
1392,ukobay,144393,1
1393,Sophelinde,144393,1
1394,Lumiree,144393,1
1395,umisher,144393,1
1396,GodofMAL,144393,1
1397,Saekairi,144393,1
1398,Samu-L,144393,1
1399,ToastieTess,144393,1
1400,Norman_K,144393,1
1401,RayneX_art,144393,1
1402,rasscryu,144393,1
1403,Alexandragon,144393,1
1404,best_bunyip,144393,1
1405,nicapumpkin,144393,0
1406,Ryze-,144393,1
1407,feralfrog,144393,1
1408,ajwr17,144393,1
1409,Estrobln,144393,1
1410,Ishiken,144393,1
1411,KosukeUeki77,144393,1
1412,KillerfoxTeucos,144393,1
1413,gogetenks,144393,1
1414,_Lali,144393,1
1415,FreedomFoxes,144393,1
1416,kaijuu___,144393,1
1417,mechaniclassic,144393,1
1418,hedinvlz,144393,1
1419,Mikhaik,144393,1
1420,slowlydil,144393,1
1421,SkullPlease19,144393,1
1422,Hikkykun,144393,1
1423,sunsetsbaconhair,144393,1
1424,raikirin_,144393,1
1425,SnowBlossoms_,117586,1
1426,kyons,117586,1
1427,wobbleobble,117586,1
1428,CH0C0LATEE,117586,1
1429,Shichimi,117586,1
1430,It4ch1zin,117586,1
1431,FRANN16,117586,1
1432,Domic213,117586,1
1433,fonguy,117586,1
1434,Sayloni,117586,1
1435,Kihaku,117586,1
1436,DeltaWDunn,117586,1
1437,king_batuta,117586,1
1438,jlojnr,117586,1
1439,Matcooper,117586,1
1440,throwaway4now,117586,1
1441,Shinichi_Tokuchi,117586,1
1442,Unheo,117586,1
1443,90s_weeaboo,117586,1
1444,MrWindster,117586,1
1445,Cupricflipper,117586,1
1446,Po_Prostu_Blue,117586,1
1447,Javabase,117586,1
1448,wackypizzaman,117586,1
1449,TheWeebConnois22,117586,1
1450,waldii42,117586,1
1451,TheRandomWeirdo,117586,1
1452,jyagan0,117586,1
1453,Hipocricy,117586,1
1454,Gorzanox,117586,1
1455,Sploogeslinger69,117586,1
1456,CheesyJen,117586,1
1457,SheEnviedAlex,117586,1
1458,no44,117586,1
1459,Mister-Iron,117586,1
1460,BiggieBu,117586,1
1461,walterENTP96,117586,1
1462,Arielrv,117586,1
1463,theg3n3s1s,117586,1
1464,66a9bd84ccb428a4,117586,1
1465,NegusJin,117586,1
1466,Wektor000,117586,1
1467,Padi2012,117586,0
1468,Yannikau,117586,1
1469,PaPrika_Hash,117586,1
1470,majormokoto13,117586,1
1471,-guisd2-,117586,1
1472,Lucci_Flipflopas,117586,1
1473,neeeeeeeeeewo,117586,1
1474,Tamakiiiiiiii,117586,1
1475,grod1,117586,1
1476,KarloStrike78,117586,1
1477,linmo1,117586,1
1478,AntiSadboi,117586,1
1479,Toueki,117586,1
1480,Ak1to_,117586,1
1481,RyoKou_,117586,0
1482,DetectiveGoose,117586,0
1483,Davi2k04,117586,1
1484,Robin5,117586,1
1485,Iris102,117586,1
1486,TopSIU,117586,0
1487,dazaigatinha,117586,1
1488,Ponchick,117586,1
1489,JustinH123,117586,1
1490,Rei_The_Dead,117586,1
1491,cheese_cookies,117586,1
1492,Killua410,117586,1
1493,pumakuma,117586,1
1494,Herkrone,117586,1
1495,Jousethlc,117586,1
1496,MrNowhere,117586,1
1497,emperorkuzco,117586,1
1498,lenrickster,117586,1
1499,REGUA19PONTO4,117586,1
1500,FIREFUZZ51,29699,1
1501,Kostiw,29699,1
1502,Christian_Wagner,29699,1
1503,robtosca,29699,1
1504,ignoremesenpie,29699,1
1505,Luna,29699,1
1506,Chudy040706,29699,1
1507,Eye_Of_The_RAM,29699,1
1508,Controversy,29699,1
1509,raritize,29699,1
1510,Lucasdsm,29699,1
1511,Aquiid1,29699,1
1512,lady_megami,29699,1
1513,Shy55,29699,1
1514,Sayloni,29699,1
1515,dakotaisepicer,29699,1
1516,Marrilyn,29699,1
1517,CHaoz6097,29699,1
1518,Po_Prostu_Blue,29699,1
1519,natfnav,29699,1
1520,littlesparklybee,29699,1
1521,thatdaisygirl,29699,1
1522,kicu8,29699,1
1523,Malacc297,29699,1
1524,NemoVs,29699,1
1525,spacejunk,29699,1
1526,Bithtomato,29699,1
1527,liauruu,29699,1
1528,ValdiTB,29699,1
1529,e552aff655f82d3d,29699,1
1530,Diviners_2000,29699,1
1531,akiranasution,29699,1
1532,LOFI167,29699,1
1533,Unheo,29699,1
1534,brokenserenity,29699,1
1535,maddisrad,29699,1
1536,icyplatypus1108,29699,1
1537,Slav1xxx,29699,1
1538,walking_headache,29699,1
1539,LinuxNeet,29699,1
1540,http-abbar,29699,1
1541,asmooah,29699,0
1542,hayhay123,29699,1
1543,F0zzyM4ge,29699,1
1544,VexiMontesse,29699,1
1545,rin_nova,29699,1
1546,originalg6d,29699,1
1547,TrashBagSlim,29699,1
1548,Polaris11767,29699,1
1549,LaMoslah,29699,1
1550,damian___loverrr,29699,1
1551,infamousHeroic,29699,1
1552,SphinxXD,29699,1
1553,DaEpicDuck24,29699,1
1554,CaptainFlea,29699,1
1555,Tyas_stay,29699,1
1556,Ronan_Coughlin,29699,1
1557,uzay99,29699,1
1558,xetomi,29699,1
1559,Arneshkumargupta,29699,1
1560,KingKonGun,29699,1
1561,jasondinh99,29699,1
1562,mosimori,29699,1
1563,More-Mukuro,29699,1
1564,MrWindster,29699,1
1565,KCSOmorika,29699,1
1566,Linus-jesus,29699,1
1567,OnxEyedKxng,29699,1
1568,Reiqu1003,29699,1
1569,RenZorah,29699,1
1570,therealnagora,29699,1
1571,iamnottesslol,29699,1
1572,Silverbell_Ranch,29699,1
1573,Kingbob69,29699,1
1574,koneko2000,29699,1
1575,munir6834,122531,1
1576,Tin270,122531,1
1577,Shioneri,122531,1
1578,rizukurizu,122531,1
1579,sambookworm,122531,1
1580,Unheo,122531,1
1581,ssadhamsster,122531,1
1582,JustHeroic,122531,1
1583,Miludono,122531,1
1584,Ochinchin-chan,122531,1
1585,USDJPY,122531,1
1586,_Cyprian,122531,1
1587,BlazerGX,122531,1
1588,cootfr,122531,1
1589,candymagic,122531,1
1590,Unfurious,122531,1
1591,phg0104,122531,1
1592,Harucaio,122531,1
1593,WhatTheOwl,122531,1
1594,pm90mp,122531,1
1595,Antoantair,122531,1
1596,S1lent-Shad0w,122531,1
1597,Vina657,122531,1
1598,IamRadical00,122531,1
1599,Eine_Nachtmusik,122531,1
1600,Ann_Lyv,122531,1
1601,Kanae,122531,1
1602,Martinadriaz,122531,1
1603,Zaregot0tsukai,122531,1
1604,savinduzx,122531,1
1605,diucap,122531,1
1606,Duncle_Umar,122531,1
1607,yunnyunn,122531,1
1608,m4x7us,122531,1
1609,fate_15,122531,1
1610,RayneX_art,122531,1
1611,FennisMonjaa,122531,1
1612,Ryze-,122531,1
1613,Silvyr17,122531,1
1614,Ash-007,122531,1
1615,Aagris,122531,1
1616,kostassoid,122531,1
1617,Flygonero,122531,1
1618,pauliepaul1,122531,1
1619,Too_Pac,122531,1
1620,FUJIPON,122531,0
1621,taaaaaka,122531,1
1622,DTP,122531,1
1623,LWGench,122531,1
1624,aSTARXXI,122531,1
1625,BlancJhan,122531,1
1626,SacredGrass420,122531,1
1627,xeexiia,122531,1
1628,Cheongueun,122531,1
1629,insequearaux,122531,1
1630,OneBetta,122531,1
1631,iieskaa,122531,1
1632,Royal_Vortex,122531,1
1633,rafer,122531,1
1634,fallenpetal,122531,1
1635,Animusswtor,122531,1
1636,doo78,122531,1
1637,reitenth,122531,1
1638,Palmito_,122531,1
1639,JaggerjacK3,122531,1
1640,solemgemeos,122531,0
1641,Ryu_Haruto,122531,1
1642,Liisashuu,122531,1
1643,Vyse,122531,1
1644,jhmfb,122531,1
1645,ai_-,122531,1
1646,Wludin,122531,1
1647,AramHovhanued,122531,1
1648,Bditto,122531,1
1649,Imvaernarhro,122531,1
1650,ShinichiKuroba14,123756,1
1651,Spike_beagel_100,123756,1
1652,Animelover78943,123756,1
1653,liauruu,123756,1
1654,takutoac,123756,1
1655,Unheo,123756,1
1656,noyamuna,123756,1
1657,RainnAme0197,123756,1
1658,2n1G,123756,1
1659,Kloweee,123756,1
1660,Naloops,123756,1
1661,Arneshkumargupta,123756,1
1662,Diviners_2000,123756,1
1663,benjaminlasombra,123756,1
1664,Gremorance,123756,1
1665,Suzume_Aihara22,123756,1
1666,anickakocicka,123756,1
1667,Kingbob69,123756,1
1668,montooo,123756,1
1669,RubinRubi,123756,1
1670,Billy8475,123756,1
1671,DocJinny97,123756,1
1672,Lollipop975,123756,1
1673,Yonder8042,123756,1
1674,Heissar11,123756,1
1675,Prxy0,123756,1
1676,Kojiroo-sama,123756,1
1677,WhatTheOwl,123756,1
1678,killhi12,123756,1
1679,NoobHunterD,123756,1
1680,Waals,123756,1
1681,kaiserclapz,123756,1
1682,LordJamp,123756,1
1683,TakoShimiyo,123756,1
1684,Demi98,123756,1
1685,LAEvanTom,123756,1
1686,Samu-L,123756,1
1687,Wusel-chan,123756,0
1688,ROKKO_ROJO,123756,1
1689,daporsche,123756,1
1690,MariahAC,123756,1
1691,Kasd,123756,1
1692,MonkeyDLuffy_JB,123756,1
1693,SakuTheFox,123756,1
1694,It4ch1zin,123756,1
1695,gi1980,123756,1
1696,Datdepzai,123756,1
1697,Calatis,123756,1
1698,eri_ri,123756,1
1699,Deago,123756,0
1700,ElRamitasXD,123756,0
1701,rollanan,123756,1
1702,21man,123756,1
1703,valentinefucker,123756,1
1704,malexi,123756,1
1705,LettyBassler,123756,1
1706,Milanpatata,123756,1
1707,fikurin,123756,1
1708,slowlydil,123756,1
1709,mark_tiozzo,123756,1
1710,MASUKU1127,123756,1
1711,wernie_planck,123756,1
1712,RodNozza12,123756,1
1713,AsKooR13,123756,1
1714,MisatoMyMommy,123756,1
1715,sollen666,123756,1
1716,ashleythecreator,123756,1
1717,Sawru,123756,1
1718,Netwrap,123756,1
1719,kirillmk5,123756,1
1720,Areku21,123756,0
1721,DiamondTMZ,123756,1
1722,rxld,123756,0
1723,SunSpace,123756,1
1724,Stressicos,123756,1
1725,sunsetsbaconhair,37979,1
1726,Nathaniel29,37979,1
1727,FP_10,37979,1
1728,ThymeSeyU,37979,1
1729,Unheo,37979,1
1730,Vezen,37979,1
1731,mysweettart,37979,1
1732,Saroskay,37979,1
1733,phg0104,37979,1
1734,MicaelApenas,37979,1
1735,meomunluoi,37979,1
1736,jeff2020,37979,1
1737,Zaregot0tsukai,37979,0
1738,Whimsey,37979,1
1739,Kaneduli,37979,1
1740,Straisand,37979,1
1741,Maximum_Carnage,37979,1
1742,Pinoly,37979,1
1743,Rahul_101,37979,0
1744,void_himmel,37979,1
1745,Levisfondami,37979,1
1746,Smok64,37979,1
1747,otjale,37979,1
1748,fate_15,37979,1
1749,patkarunungan,37979,1
1750,ChowNgz,37979,1
1751,OneBetta,37979,1
1752,MK205,37979,1
1753,ZechAnimanga,37979,1
1754,alithewitch,37979,1
1755,LisaCx,37979,1
1756,VirginhaInsayan,37979,1
1757,Maiddd,37979,1
1758,kelpstar,37979,1
1759,samot-frt,37979,1
1760,Sibitch,37979,1
1761,EmpathyKirara,37979,1
1762,ilikethesting,37979,1
1763,TheFloss,37979,0
1764,Leejinwook2003,37979,1
1765,UZ5,37979,1
1766,akainatsume,37979,1
1767,72eb0dd9b5e4c802,37979,1
1768,mechautena,37979,1
1769,lilmeowmeow,37979,1
1770,Bloody_Gaikotsu,37979,1
1771,Urek-sama,37979,1
1772,GOATmitchy-kun,37979,1
1773,a862dc6b24e70d35,37979,1
1774,Zheeyah,37979,1
1775,-Hawke-,37979,1
1776,Pleng00712,37979,1
1777,Momochi_,37979,1
1778,Samukzs,37979,1
1779,blackshu,37979,1
1780,SETSUNA_OGISO,37979,1
1781,Ryu_Haruto,37979,1
1782,Half_Note,37979,1
1783,Shasa69,37979,1
1784,NS2A2,37979,1
1785,Miranjairi,37979,1
1786,Rivularia,37979,1
1787,hije,37979,1
1788,HontoTanaka,37979,1
1789,090103,37979,1
1790,Renl_C2,37979,1
1791,Shouko-bo,37979,1
1792,Ruca_Tamaki,37979,1
1793,Hachikuu,37979,1
1794,Giantclock,37979,1
1795,Nigmode_Slayer,37979,1
1796,Kanachansaiko,37979,1
1797,Wimp_Lo,37979,1
1798,jandals_42,37979,1
1799,Mxhusky,37979,1
1800,ChitinQueen,113830,0
1801,Kazari29,113830,1
1802,4565f2a55b06994d,113830,1
1803,LUwU7,113830,1
1804,Mischief12,113830,1
1805,Corazon_00,113830,1
1806,sirzz,113830,1
1807,benedito2937425,113830,1
1808,ThymeSeyU,113830,1
1809,BristalChilly,113830,1
1810,Exunoru,113830,1
1811,LongLostLum,113830,1
1812,StellaArtois,113830,1
1813,ElOjisan,113830,0
1814,nezzar_,113830,1
1815,Diviners_2000,113830,1
1816,pingachu,113830,1
1817,Uminake,113830,1
1818,JWSH_RAL,113830,1
1819,BurningFighter95,113830,1
1820,Broximeuh,113830,1
1821,M_Salander,113830,0
1822,StudioKonKon,113830,1
1823,M3GA_,113830,1
1824,KisshouinReika,113830,1
1825,Komo_rebiii,113830,1
1826,Ston3_FreeN7,113830,1
1827,Hito333,113830,0
1828,Aleiva_network,113830,1
1829,Rexnihilo,113830,1
1830,AnimeList_Peek,113830,1
1831,MoonSnake100,113830,1
1832,rin_nova,113830,1
1833,Denn_,113830,1
1834,Aryu4you_,113830,1
1835,Burghoul,113830,1
1836,mozza__,113830,1
1837,0rangeSoju,113830,1
1838,A7CII7A7I7,113830,1
1839,Aham_4227,113830,1
1840,Ka_zet,113830,1
1841,MelloW999,113830,1
1842,klaussaplar1243,113830,1
1843,superalicat,113830,1
1844,animansly,113830,1
1845,jluong894,113830,1
1846,Oskaroo,113830,1
1847,mpk3432,113830,1
1848,xxchoco,113830,1
1849,BlowFlys_Nest,113830,1
1850,Lundy28,113830,1
1851,Zarinus_625,113830,1
1852,Artimise_Flare,113830,1
1853,Nyushiro,113830,1
1854,ItsMeEd,113830,1
1855,Triyuu,113830,1
1856,Jenskuli99,113830,1
1857,jmw45acp,113830,1
1858,karnagodsun,113830,1
1859,Zidane_T99,113830,1
1860,Fluggle,113830,1
1861,kubsur1234,113830,1
1862,IpalkXerus,113830,1
1863,Sasuke1983,113830,1
1864,Termiboule,113830,1
1865,rizamanchu,113830,1
1866,M1kasaYu1,113830,1
1867,Ciel102,113830,1
1868,Silver405,113830,1
1869,Errorka,113830,1
1870,YadeDaj,113830,1
1871,tolga_3,113830,1
1872,aardvarrkk,113830,1
1873,AzunyanNyakano,113830,1
1874,ysmmom,113830,1
1875,edgarvalden,125842,1
1876,SOTFS,125842,1
1877,Aoi-Maverick,125842,0
1878,AbalKim,125842,1
1879,Potatoeanimefan,125842,1
1880,IlikeHXH23,125842,1
1881,Spike_beagel_100,125842,1
1882,YamiSuperman,125842,1
1883,Diviners_2000,125842,1
1884,Merulox,125842,1
1885,Unheo,125842,1
1886,PeakChilling,125842,1
1887,NagumoHarashi,125842,1
1888,Lwcaswzz,125842,1
1889,0shn,125842,1
1890,Luithehealer,125842,1
1891,YanShtein,125842,1
1892,8f0f369b653ccf63,125842,1
1893,Kloweee,125842,1
1894,ssadhamsster,125842,1
1895,JustHeroic,125842,1
1896,GameTripp,125842,1
1897,Yen_Akatsuki,125842,1
1898,Woster742,125842,1
1899,Giooooooooooo,125842,1
1900,Manhmm,125842,1
1901,kannadoesntexist,125842,1
1902,pinkblue_,125842,1
1903,AdamDosly,125842,1
1904,cur_sed,125842,1
1905,ReneeMoore,125842,1
1906,WASAMAN,125842,1
1907,NeAnPa,125842,1
1908,Poella,125842,1
1909,mirgo_xen,125842,1
1910,Shioneri,125842,1
1911,Carlosmarrufo2,125842,1
1912,calopsia,125842,1
1913,Homorisexual,125842,1
1914,phg0104,125842,1
